frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
33,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0303
34,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0294
34,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2396.8,0.0588
35,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
36,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
37,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
38,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
39,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
40,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
41,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0488
42,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
43,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0465
44,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
45,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0444
46,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0435
47,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0426
48,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0417
49,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0408
50,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0400
51,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0392
51,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2702.4,0.0588
52,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
53,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
54,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
55,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
56,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0536
57,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
58,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0517
59,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0508
60,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
61,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0492
62,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0484
63,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
64,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0469
65,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0462
66,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
67,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0448
68,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0441
68,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images. If you have any other questions or need assistance with a different topic; feel free to ask!,2743.3,0.0588
69,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0580
70,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
71,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
72,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
73,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0548
74,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
75,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0533
76,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
77,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0519
78,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
79,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0506
80,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
81,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0494
82,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0488
83,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0482
84,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
85,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0471
85,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to see or interpret visual content. I'm designed to assist with text-based tasks and provide information based on the data I've been trained on. If you have any questions or need assistance with a different type of task; feel free to ask!,3247.0,0.0588
86,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0581
87,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0575
88,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0568
89,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0562
90,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
91,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0549
92,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0543
93,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0538
94,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0532
95,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
96,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0521
97,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0515
98,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0510
99,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0505
100,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
101,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0495
102,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0490
102,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to see or interpret visual content. I'm designed to assist with text-based tasks and provide information based on the data I've been trained on. If you have any questions or need assistance with a different type of task; feel free to ask!,3264.7,0.0588
103,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0583
104,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
105,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
106,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
107,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0561
108,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
109,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0550
110,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
111,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
112,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0536
113,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0531
114,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
115,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0522
116,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0517
117,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
118,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0508
119,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0504
119,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2384.9,0.0588
120,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0583
121,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0579
122,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0574
123,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0569
124,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0565
125,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0560
126,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
127,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0551
128,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0547
129,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0543
130,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0538
131,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0534
132,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0530
133,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
134,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0522
135,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0519
136,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0515
136,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2699.1,0.0588
137,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0584
138,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0580
139,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0576
140,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
141,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0567
142,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
143,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0559
144,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
145,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0552
146,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0548
147,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0544
148,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
149,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0537
150,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0533
151,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0530
152,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
153,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0523
153,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2697.1,0.0588
154,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0584
155,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0581
156,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
157,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0573
158,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0570
159,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
160,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
161,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0559
162,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
163,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0552
164,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0549
165,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
166,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0542
167,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0539
168,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0536
169,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0533
170,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0529
170,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2735.5,0.0588
171,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0585
172,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0581
173,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0578
174,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0575
175,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
176,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0568
177,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0565
178,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0562
179,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0559
180,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
181,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0552
182,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0549
183,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0546
184,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0543
185,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
186,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0538
187,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0535
187,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2704.9,0.0588
188,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0585
189,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0582
190,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0579
191,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0576
192,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0573
193,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0570
194,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0567
195,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0564
196,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0561
197,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0558
198,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
199,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0553
200,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0550
201,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0547
202,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
203,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0542
204,custom,trial_x_0.5_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0539
204,custom,trial_x_0.5_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2378.9,0.0588
205,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0585
206,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0583
207,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0580
208,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
209,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0574
210,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
211,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0569
212,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
213,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
214,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0561
215,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0558
216,custom,trial_x_0.5_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
