frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
58,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1552
59,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1525
60,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1500
61,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1475
62,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1452
63,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1429
64,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1406
65,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1385
66,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1364
67,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1343
68,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1324
69,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1304
70,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1286
71,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1268
72,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1250
73,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1233
74,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1216
75,RP,trial_x_0.355.mp4,0.4071,suitcase,VLM_TRIGGERED,PENDING...,0,0.1200
75,RP,trial_x_0.355.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards; as it lacks clear details and specific features that could indicate such elements.,3470.4,0.1333
76,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1316
77,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1299
78,RP,trial_x_0.355.mp4,0.3529,airplane,VLM_TRIGGERED,PENDING...,0,0.1282
78,RP,trial_x_0.355.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards; as it lacks clear details and specific features that could indicate such elements.,3379.5,0.1410
79,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1392
80,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1375
81,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1358
82,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1341
83,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1325
84,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1310
85,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1294
86,RP,trial_x_0.355.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1279
