frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
13,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2308
14,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2143
15,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2000
16,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1875
17,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1765
18,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1667
19,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1579
20,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1500
21,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1429
22,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1364
23,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1304
24,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1250
25,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1200
26,glaucoma,trial_x_0.5.mp4,0.3151,bottle,VLM_TRIGGERED,PENDING...,0,0.1154
26,glaucoma,trial_x_0.5.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with two orange traffic cones placed on the floor; which are the primary obstacles. There is also a white object that appears to be a piece of equipment or machinery; which could be a hazard if not handled properly. The floor itself is covered with a dark carpet; and there is a white line running across it; which could be a safety line or a guide for movement. The overall setting suggests a workspace or an area where some sort of activity is taking place; and the cones and equipment indicate that there may be ongoing work or a need for caution.,5423.8,0.1538
27,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1481
28,glaucoma,trial_x_0.5.mp4,0.3728,bottle,VLM_TRIGGERED,PENDING...,0,0.1429
28,glaucoma,trial_x_0.5.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with two orange traffic cones placed on the floor; which are the primary obstacles. There are also several white cables running across the floor; which could be a hazard if not properly managed. The dark black edge of the image is a camera defect simulating Glaucoma; and it should be ignored. The floor appears to be a standard carpeted area; and there is no visible debris or other hazards in the immediate vicinity of the cones and cables.,5073.4,0.1786
29,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1724
30,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1667
31,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1613
32,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1562
33,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1515
34,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1471
35,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1429
36,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1389
37,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1351
38,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1316
39,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1282
40,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1250
41,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1220
42,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1190
43,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1163
44,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1136
45,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1111
46,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1087
47,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1064
48,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1042
49,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1020
50,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1000
51,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0980
52,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0962
53,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0943
54,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0926
55,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0909
56,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0893
57,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0877
58,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0862
59,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0847
60,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0833
61,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0820
62,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0806
63,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0794
64,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0781
65,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
66,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0758
67,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0746
68,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0735
69,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0725
70,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
71,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0704
72,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0694
73,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0685
74,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0676
75,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
76,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0658
77,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0649
78,glaucoma,trial_x_0.5.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0641
