frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
47,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0638
48,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
49,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0612
50,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0600
51,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
52,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
53,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
54,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
55,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
56,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0536
57,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
58,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0517
59,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0508
60,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0500
60,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or information overload. There are no immediate hazards or obstacles visible in the image. However; the whiteboard's content might be a navigation guide or instructions for someone with low vision; but the specifics are not discernible due to the image's blurriness. To navigate safely; one should approach the whiteboard with caution; ensuring they are not accidentally stepping on the board or knocking it over.,3897.6,0.0667
61,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0656
62,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
63,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0635
64,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
65,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0615
66,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
67,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0597
68,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
69,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0580
70,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
71,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
72,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
73,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0548
74,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
75,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0533
75,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or information. There is no clear indication of hazards or obstacles in the immediate vicinity of the whiteboard. However; due to the blurriness of the image; it is difficult to provide specific navigation guidance. It would be advisable to ensure that the whiteboard is well-lit and that the writing is legible for better understanding.,3633.0,0.0667
76,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0658
77,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0649
78,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0641
79,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0633
80,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
81,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0617
82,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0610
83,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0602
84,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0595
85,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
86,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0581
87,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0575
88,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0568
89,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0562
90,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0556
90,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or information overload. There is no clear indication of hazards or obstacles in the immediate vicinity of the whiteboard. However; the whiteboard's content is not legible; which could be a navigation challenge for someone with low vision. To assist with navigation; one might consider using a magnifying tool or a screen reader to read the content more clearly.,3749.4,0.0667
91,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0659
92,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0652
93,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
94,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0638
95,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0632
96,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
97,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0619
98,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0612
99,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
100,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0600
101,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0594
102,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
103,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0583
104,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
105,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0571
105,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or information overload. There is no clear indication of hazards or obstacles in the immediate vicinity of the whiteboard. However; the whiteboard's content is not legible; which could be a navigation challenge for someone with low vision. To assist with navigation; one might consider using a magnifying tool or a screen reader to read the content more clearly.,3653.9,0.0667
106,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0660
107,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0654
108,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0648
109,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0642
110,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0636
111,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0631
112,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
113,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0619
114,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0614
115,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0609
116,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0603
117,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0598
118,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0593
119,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
120,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0583
120,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a classroom or office setting. There are no immediate hazards or obstacles visible in the image. However; due to the blurriness and lack of clear details; it is difficult to provide specific navigation guidance. If this were a real-world scenario; I would advise caution when approaching the whiteboard to avoid any potential accidents or damage to the board.,3594.9,0.0667
121,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0661
122,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0656
123,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0650
124,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
125,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0640
126,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0635
127,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0630
128,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
129,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0620
130,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0615
131,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0611
132,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
133,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0602
134,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0597
135,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0593
135,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or information overload. There are no immediate hazards or obstacles visible in the image. However; the whiteboard's content is not legible; which could be a navigation challenge for someone with low vision. To assist with navigation; one might consider using a magnifying tool or a screen reader to read the content more clearly.,3502.4,0.0667
136,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0662
137,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0657
138,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0652
139,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0647
140,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0643
141,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0638
142,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0634
143,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0629
144,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
145,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0621
146,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0616
147,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0612
148,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0608
149,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0604
150,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0600
150,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2369.8,0.0667
151,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0662
152,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0658
153,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0654
154,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0649
155,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
156,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0641
157,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0637
158,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0633
159,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0629
160,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
161,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0621
162,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0617
163,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0613
164,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0610
165,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0606
165,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or hazard if not properly managed. The whiteboard is mounted on a wall; and there is a small orange object on the right side; which could be a marker or a piece of equipment. The image does not provide clear navigation guidance due to the blurriness and the angle of the shot. However; it is important to ensure that the whiteboard is well-lit and that any writing is legible to avoid confusion or misinterpretation.,4248.5,0.0667
166,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0663
167,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0659
168,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0655
169,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0651
170,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0647
171,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0643
172,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0640
173,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0636
174,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0632
175,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0629
176,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
177,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0621
178,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0618
179,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0615
180,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0611
180,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with writing on it; which could be a source of information or a potential hazard if the writing is not legible. The whiteboard is mounted on a wall; and there is a small orange object on the desk; which could be a marker or a piece of equipment. The desk appears to be a standard classroom desk with a flat surface. There are no immediate obstacles visible in the image; but the whiteboard's content is not clear; which could be a navigation hazard if the writing is important for understanding the lesson or instructions.,4126.3,0.0667
181,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0663
182,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0659
183,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0656
184,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0652
185,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0649
186,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
187,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0642
188,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0638
189,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0635
190,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0632
191,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0628
192,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
193,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0622
194,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0619
195,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0615
195,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a whiteboard with various writings; which could be a source of distraction or hazard if not properly managed. The whiteboard is the most prominent object; and it's important to ensure that it is kept clear of unnecessary items to maintain focus. The orange object on the desk could be a tool or a piece of equipment; but it's not clear what its purpose is without additional context. The navigation guidance would be to keep the workspace organized and free from obstructions to prevent accidents or misunderstandings.,3930.9,0.0667
196,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0663
197,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0660
198,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0657
199,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0653
200,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0650
201,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0647
202,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0644
203,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0640
